replay_num,replay_link                                                                              ,player_p1         ,player_p2         ,switch_p1a,switch_p2a,winner,turns
3545      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803443                               ,Vholtninja        ,Lunarvania        ,Raikou    ,Zapdos    ,2     ,61
3544      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803440                               ,Vholtninja        ,Lunarvania        ,Tyranitar ,Tyranitar ,2     ,35
3542      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803437?p2                            ,lunasran          ,Ivoire            ,Zapdos    ,Salamence ,2     ,63
3546      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803439                               ,klird             ,tsukinomiko       ,Salamence ,Tyranitar ,2     ,45
3547      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803442                               ,klird             ,tsukinomiko       ,Zapdos    ,Registeel ,1     ,50
3548      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803448                               ,tsukinomiko       ,klird             ,Metagross ,Suicune   ,2     ,27
3550      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803445                               ,crustaceus        ,CCGeek            ,Tyranitar ,Zapdos    ,2     ,46
3549      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803441                               ,crustaceus        ,CCGeek            ,Zapdos    ,Suicune   ,2     ,39
3551      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803451                               ,FlappleFan20      ,Zoyotte           ,Tyranitar ,Heracross ,1     ,37
3552      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803456                               ,Zoyotte           ,FlappleFan20      ,Salamence ,Zapdos    ,2     ,110
3553      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803515                               ,RaskaPork         ,Msousagamer       ,Skarmory  ,Zapdos    ,2     ,41
3555      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803505                               ,RaskaPork         ,Msousagamer       ,Tyranitar ,Swampert  ,2     ,23
3556      ,https://replay.pokemonshowdown.com/gen3ou-2234127789-kkwj9baoafvjiawxrenrtw97xoqwjv1pw   ,Bhol              ,crab person       ,Zapdos    ,Zapdos    ,2     ,74
3557      ,https://replay.pokemonshowdown.com/gen3ou-2234137657-w9kcovejcrdsjgm4zui08gd47k3znq8pw?p2,crab person       ,Bhol              ,Sceptile  ,Salamence ,0     ,32
3559      ,https://replay.pokemonshowdown.com/gen3ou-2234146657-xvhf440bkwg28bch1w6wd7jlwln2j31pw?p2,crab person       ,Bhol              ,Tyranitar ,Metagross ,2     ,12
3558      ,https://replay.pokemonshowdown.com/gen3ou-2234142429-gwzqutz3evj21v3khdlrnegkyoq26okpw   ,Bhol              ,crab person       ,Smeargle  ,Salamence ,1     ,21
3554      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803512                               ,RaskaPork         ,Msousagamer       ,Zapdos    ,Zapdos    ,1     ,17
3560      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803476                               ,Team Constantin   ,Dhgss             ,Zapdos    ,Zapdos    ,1     ,24
3561      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803481                               ,Dhgss             ,Team Constantin   ,Skarmory  ,Salamence ,2     ,44
3564      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803419                               ,I'm the Dome Ace  ,monchooo          ,Tyranitar ,Salamence ,1     ,90
3562      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803478                               ,GreenCatKid       ,SlamonBBQ         ,Forretress,Vaporeon  ,2     ,24
3563      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803487                               ,GreenCatKid       ,SlamonBBQ         ,Tyranitar ,Milotic   ,2     ,39
3567      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803436?p2                            ,monchooo          ,I'm the Dome Ace  ,Jirachi   ,Tyranitar ,2     ,49
3565      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803428                               ,I'm the Dome Ace  ,monchooo          ,Salamence ,Tyranitar ,2     ,44
3566      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803431                               ,I'm the Dome Ace  ,monchooo          ,Tyranitar ,Zapdos    ,1     ,90
3568      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803503                               ,Ooziegib          ,Cakeconnesseur    ,Tyranitar ,Smeargle  ,1     ,19
3569      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803510                               ,Ooziegib          ,Cakeconnesseur    ,Tyranitar ,Zapdos    ,1     ,34
3570      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803474                               ,pkLeech           ,Milkshook♡        ,Suicune   ,Tyranitar ,1     ,41
3571      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803486                               ,Milkshook♡        ,pkLeech           ,Tyranitar ,Suicune   ,2     ,20
3572      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803522                               ,xhoshi            ,I love you Jesus  ,Salamence ,Zapdos    ,2     ,38
3573      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803525                               ,xhoshi            ,I love you Jesus  ,Zapdos    ,Tyranitar ,1     ,17
3574      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803526                               ,xhoshi            ,I love you Jesus  ,Skarmory  ,Tyranitar ,2     ,86
3577      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803468                               ,keeping it icy    ,social inclusion  ,Tyranitar ,Forretress,1     ,165
3576      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803508?p2                            ,thedolla          ,lax               ,Zapdos    ,Smeargle  ,2     ,22
3578      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803480                               ,social inclusion  ,keeping it icy    ,Zapdos    ,Metagross ,1     ,27
3575      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803504?p2                            ,thedolla          ,lax               ,Hariyama  ,Jynx      ,2     ,36
3580      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803452                               ,earl gr3y         ,TheComanderXD     ,Metagross ,Metagross ,2     ,35
3579      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803488                               ,social inclusion  ,keeping it icy    ,Metagross ,Metagross ,1     ,28
3582      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803473                               ,TheComanderXD     ,earl gr3y         ,Salamence ,Zapdos    ,2     ,21
3583      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803531                               ,Deezcastforms     ,blundergoth       ,Salamence ,Glalie    ,1     ,61
3581      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803464                               ,TheComanderXD     ,earl gr3y         ,Zapdos    ,Tyranitar ,2     ,58
3584      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803537                               ,blundergoth       ,Deezcastforms     ,Tyranitar ,Metagross ,2     ,53
3586      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803482                               ,Stockings         ,Figull400         ,Swampert  ,Tyranitar ,2     ,33
3585      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803477                               ,Stockings         ,Figull400         ,Metagross ,Tyranitar ,1     ,24
3587      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803485                               ,Stockings         ,Figull400         ,Zapdos    ,Tyranitar ,1     ,47
3588      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803490                               ,tamafuyu          ,Scansafatiche     ,Salamence ,Zapdos    ,1     ,33
3589      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803491                               ,tamafuyu          ,Scansafatiche     ,Zapdos    ,Tyranitar ,2     ,30
3590      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803494                               ,tamafuyu          ,Scansafatiche     ,Metagross ,Tyranitar ,1     ,28
3591      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803514                               ,EatYourToast      ,AutumnMint        ,Tyranitar ,Medicham  ,2     ,23
3593      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803520                               ,hitmonYEE         ,MintChocolateGuy  ,Salamence ,Zapdos    ,1     ,105
3594      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803527                               ,MintChocolateGuy  ,hitmonYEE         ,Suicune   ,Tyranitar ,1     ,58
3592      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803518                               ,AutumnMint        ,EatYourToast      ,Zapdos    ,Tyranitar ,1     ,23
3595      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803529                               ,hitmonYEE         ,MintChocolateGuy  ,Zapdos    ,Suicune   ,1     ,40
3596      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803475                               ,Svejk97           ,ali.gnome         ,Smeargle  ,Zapdos    ,2     ,29
3599      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803513                               ,thestonewallsmith ,xurkiyee          ,Zapdos    ,Jynx      ,2     ,28
3598      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803506                               ,xurkiyee          ,thestonewallsmith ,Zapdos    ,Tyranitar ,1     ,38
3597      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803483                               ,Svejk97           ,ali.gnome         ,Skarmory  ,Tyranitar ,2     ,50
3600      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803479                               ,loleinsmaragd     ,EhtishamEX        ,Slaking   ,Dugtrio   ,2     ,28
3601      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803484                               ,loleinsmaragd     ,EhtishamEX        ,Skarmory  ,Regirock  ,2     ,31
3603      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803507                               ,Garpachi          ,kaesespaetzle     ,Milotic   ,Jirachi   ,1     ,29
3602      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803501                               ,Garpachi          ,kaesespaetzle     ,Salamence ,Jirachi   ,1     ,130
3604      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803530?p2                            ,cyberas           ,alargemongoose    ,Tyranitar ,Zapdos    ,1     ,37
3605      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803536?p2                            ,cyberas           ,alargemongoose    ,Zapdos    ,Tyranitar ,2     ,38
3608      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803553                               ,nicole7735        ,Key to Life       ,Metagross ,Tyranitar ,1     ,25
3609      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803554                               ,nicole7735        ,Key to Life       ,Salamence ,Salamence ,1     ,23
3606      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803533?p2                            ,cyberas           ,alargemongoose    ,Regirock  ,Venusaur  ,2     ,40
3610      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803542                               ,troglodyte480     ,Salty Lame-o      ,Gengar    ,Metagross ,2     ,25
3611      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803543                               ,Salty Lame-o      ,troglodyte480     ,Smeargle  ,Jolteon   ,2     ,26
3607      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803552                               ,Key to Life       ,nicole7735        ,Salamence ,Tyranitar ,1     ,14
3612      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803547                               ,Salty Lame-o      ,troglodyte480     ,Zapdos    ,Slaking   ,1     ,49
3614      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803551                               ,reptikrook        ,thunderousbagel   ,Regice    ,Tyranitar ,2     ,16
3613      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803548                               ,reptikrook        ,thunderousbagel   ,Hariyama  ,Skarmory  ,2     ,30
3615      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803555                               ,3 blades          ,Oskari SOSA       ,Zapdos    ,Hariyama  ,2     ,70
3618      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803581                               ,dicerat8          ,fakes             ,Slaking   ,Tyranitar ,2     ,25
3617      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803557                               ,Oskari SOSA       ,3 blades          ,Tyranitar ,Medicham  ,2     ,29
3616      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803556                               ,3 blades          ,Oskari SOSA       ,Jynx      ,Forretress,1     ,49
3621      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803670                               ,violet river      ,Oskari SOSA       ,Tyranitar ,Tyranitar ,1     ,30
3619      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803582                               ,dicerat8          ,fakes             ,Tyranitar ,Smeargle  ,2     ,26
3620      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803671?p2                            ,Oskari SOSA       ,violet river      ,Tyranitar ,Zapdos    ,2     ,37
3622      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803669?p2                            ,Oskari SOSA       ,violet river      ,Salamence ,Glalie    ,1     ,77
3623      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803692                               ,RedCrimp          ,Eduardo Carapinga ,Tyranitar ,Zapdos    ,1     ,12
3624      ,https://replay.pokemonshowdown.com/smogtours-gen3ou-803693                               ,Eduardo Carapinga ,RedCrimp          ,Tyranitar ,Suicune   ,2     ,38
